202730_s_at	202731_at	202833_s_at	205034_at	209172_s_at	209539_at	213037_x_at	218356_at	218883_s_at	221521_s_at	characteristics_ch1.10
-0.915771273023055	-0.725676622423198	1.56487916544667	-0.892578692784527	-0.22600262116574	-0.5329992182723	0.105856388278591	-0.777320392666835	0.709932229874332	1.00032093761232	1
0.346199929245507	0.0972345398881222	-0.645707022861848	0.678937380987701	0.937797866769199	-1.00428809147958	0.114904859595733	0.668829939520495	1.74027022491717	0.168807680119052	0
1.16894888898664	0.828079905342641	0.385786823070855	-0.514491648066563	0.105956021309737	-1.5288703149597	-1.74161109822841	-2.60213886859765	-0.777382720889944	0.270328887377554	0
-0.0365585738259491	0.0501252012034754	1.12274551420051	0.846568131439143	0.768423802769625	1.02373871897837	0.143434739103891	-0.285935303952361	0.528670519867265	-0.382817612248757	0
0.408728870313714	1.02542484889098	-1.02796087353275	0.405234438421804	0.462511537091246	2.1876414031947	0.276643012280979	0.245738356206988	1.30300858652706	0.265373125199426	0
0.522411144780274	0.619113427686543	-1.17358709248801	2.99190767309872	3.91902158063806	0.132321305807973	0.795919394989579	1.31905554738275	0.931912881300593	-0.101693249112865	1
1.54733964178203	0.977762669497481	1.44678739626575	-0.601633995736376	-0.827761621536357	0.100992344829043	-0.869072040892212	-0.399776141270129	-1.11919232717038	-0.822623707818766	1
2.13381914236898	1.55542181413973	0.728528278338128	0.0232504346084765	0.820147896516382	0.092931202551842	-0.0146619201422449	-0.130578631139807	0.539477982102516	-0.152680501496085	0
-0.0694575960666711	-0.177297932051655	-0.877216660680308	-0.730352563961659	-1.77324286496892	0.282895103930644	-0.407658174539538	-0.196188871055308	-0.85139817336244	-0.922533674896808	0
2.55965466640435	2.0174102343366	-0.0295523133779702	1.28642013253808	2.33945098536552	-0.342978455879064	1.28263466024545	0.627881548693945	1.45181857679657	1.40108387955794	0
0.436223556383352	0.636283472181334	0.154777534843275	1.82167313681513	0.88500130801171	-0.129928982639673	-0.316975680574271	1.46181626819919	1.48341494532693	0.312427440550635	0
0.829525714691127	1.29161262437911	1.59704449628898	-0.0327080390516575	-0.177847825032826	-0.382811783452841	0.397542339584016	0.387018882210546	-0.0258669262894148	1.01968923594026	0
0.750765314551671	1.07934098169174	0.866984805338346	-0.223985717721187	0.640847945412275	-0.123513893831626	0.35729685658327	0.537050812613011	-0.298387218180471	1.14655587597432	0
2.8067696990167	2.01545199030508	0.490625284636196	-0.0311853408993479	0.315014083584023	0.706461548304978	-0.162116227556352	0.497186724970342	1.09438854442365	0.19066766186402	1
-1.06261087754236	-1.0585808491412	0.114809133000335	-0.139906535724017	0.226896001413186	0.21646394337387	0.216916121089216	1.03943948921583	0.972471077705539	-0.466228712339172	0
1.46234295303795	1.23087324930893	-0.111820110792793	0.364528916899569	-0.285256313008677	-0.19862583592547	0.767799619774482	-0.314111790947685	0.0474961595559173	0.0875758949706453	0
0.399372760083331	0.668949504677334	-0.256059117125711	-0.430143191800087	0.130039005131459	-0.547635826577749	1.58687387487611	1.0453228787024	0.182690929786581	1.05605037930935	0
1.66857154911824	1.28860626746651	0.145349651348446	0.586343937957555	0.630447269110281	1.17846774507898	0.473170224890477	0.385881793476131	-0.55596291703164	-0.118997009752409	0
-0.500408956638909	0.137020795199632	0.363639073455486	0.0123851494983271	-0.332634689159864	1.57773849856756	-0.0958567530864461	0.459792561213064	1.29050098176886	-0.569813004409441	1
